"","uh_name","ph_inf","ph_sup","phft","t_max","t_min","cgtr_cooling","cgtr_heating","geometria","azimute","veneziana","componente","absortancia","vidro","open_fac","sombreamento","paf","solo","case","estado","floor","ph_inf_ref","ph_sup_ref","phft_ref","t_max_ref","t_min_ref","cgtr_cooling_ref","cgtr_heating_ref"
"21","13_PR",0.339200913242009,0.0242009132420091,0.636598173515982,28.8305683442732,11.8243384179057,771399298.787648,3092894274.58895,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfar.txt","abs_20.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_000_geom_0_0_0.txt","u_wwr_50_geom_0_0_0.txt","g",13,"PR","unique",0.259406392694064,0.041552511415525,0.699041095890411,31.4037336937177,12.8865280441075,1599647057.86488,3135382035.61185
"22","13_RJ",0.00246575342465753,0.167146118721461,0.830388127853881,34.512093540203,17.6660925404435,6169923390.05302,8571286.11939749,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfar.txt","abs_20.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_000_geom_0_0_0.txt","u_wwr_50_geom_0_0_0.txt","g",13,"RJ","unique",0,0.422648401826484,0.577351598173516,37.3091114728026,18.3237584482918,16140845724.051,0
"23","13_SC",0.0985388127853881,0.0498401826484019,0.85162100456621,30.5596060488609,12.6253772984413,1844943256.92156,799065232.049263,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfar.txt","abs_20.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_000_geom_0_0_0.txt","u_wwr_50_geom_0_0_0.txt","g",13,"SC","unique",0.077808219178082,0.150730593607306,0.771461187214612,33.8467584624967,12.7381641878874,5687283780.76555,856449344.631878
"24","13_TO",0,0.18851598173516,0.81148401826484,34.8483957452885,19.9317137200693,8817409390.07789,0,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfar.txt","abs_20.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_000_geom_0_0_0.txt","u_wwr_50_geom_0_0_0.txt","g",13,"TO","unique",0,0.470296803652968,0.529703196347032,37.1294060171596,22.9477182217018,23576266928.519,0
"25","14_PR",0.364041095890411,0.00319634703196347,0.632762557077625,26.8809683904477,11.8829620527262,73842837.0414412,3269948284.16999,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfar.txt","abs_20.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_050_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",14,"PR","unique",0.259406392694064,0.041552511415525,0.699041095890411,31.4037336937177,12.8865280441075,1599647057.86488,3135382035.61185
"26","14_RJ",0.00100456621004566,0.16837899543379,0.830616438356164,32.692954777184,17.8035630142993,5413874497.95594,3731263.91615465,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfar.txt","abs_20.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_050_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",14,"RJ","unique",0,0.422648401826484,0.577351598173516,37.3091114728026,18.3237584482918,16140845724.051,0
"27","14_SC",0.100776255707762,0.0328538812785388,0.866369863013699,29.7075685637693,12.9312754135844,957284016.60876,789019181.67319,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfar.txt","abs_20.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_050_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",14,"SC","unique",0.077808219178082,0.150730593607306,0.771461187214612,33.8467584624967,12.7381641878874,5687283780.76555,856449344.631878
"28","14_TO",0,0.197876712328767,0.802123287671233,33.2809527991496,20.6496836795809,8054558992.06324,0,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfar.txt","abs_20.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_050_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",14,"TO","unique",0,0.470296803652968,0.529703196347032,37.1294060171596,22.9477182217018,23576266928.519,0
"29","15_PR",0.348607305936073,0.0154109589041096,0.635981735159817,28.0679918565286,11.8107157776707,418158184.634018,3174143947.53609,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfar.txt","abs_20.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_050_geom_0_0_0.txt","u_wwr_50_geom_0_0_0.txt","g",15,"PR","unique",0.259406392694064,0.041552511415525,0.699041095890411,31.4037336937177,12.8865280441075,1599647057.86488,3135382035.61185
"30","15_RJ",0.00255707762557078,0.159406392694064,0.838036529680366,33.734481855232,17.6456394889873,5686445662.18447,9287823.00503257,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfar.txt","abs_20.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_050_geom_0_0_0.txt","u_wwr_50_geom_0_0_0.txt","g",15,"RJ","unique",0,0.422648401826484,0.577351598173516,37.3091114728026,18.3237584482918,16140845724.051,0
