"","uh_name","ph_inf","ph_sup","phft","t_max","t_min","cgtr_cooling","cgtr_heating","geometria","azimute","veneziana","componente","absortancia","vidro","open_fac","sombreamento","paf","solo","case","estado","floor","uh_expo","uh_position","ph_inf_ref","ph_sup_ref","phft_ref","t_max_ref","t_min_ref","cgtr_cooling_ref","cgtr_heating_ref"
"35","CO_CANTO_11_2_SC",0.0017351598173516,0.136940639269406,0.861324200913242,30.1857898630655,17.3189960822865,2913980011.6143,3807902.25609774,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_80.txt","glass_double-fs87.txt","afn_openingfactor100.txt","m_shade_120_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",2,"SC","CO","CANTO","11",0.0615296803652968,0.248196347031963,0.69027397260274,32.3229933052659,12.7149643438659,6551854257.96882,5.58793544769287e-08
"36","CO_CANTO_11_2_TO",0,0.407191780821918,0.592808219178082,33.325871610619,22.4814009682609,9606339476.77187,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_80.txt","glass_double-fs87.txt","afn_openingfactor100.txt","m_shade_120_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",2,"TO","CO","CANTO","11",0,0.728264840182648,0.271735159817352,36.23219743107,23.8952644636311,24449922367.6842,7.07223080098629e-08
"37","CO_CANTO_11_3_PR",0.0391095890410959,0.0166666666666667,0.944223744292237,28.2288153582535,16.7049468591724,417238808.865545,80678695.5427583,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_80.txt","glass_double-fs87.txt","afn_openingfactor100.txt","m_shade_120_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",3,"PR","CO","CANTO","11",0.190593607305936,0.0590410958904111,0.750365296803653,30.8498777765224,12.8838626138435,1699000841.78054,0
"38","CO_CANTO_11_3_RJ",0,0.238013698630137,0.761986301369863,33.1609245437984,18.0575302993184,5875433623.02521,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_80.txt","glass_double-fs87.txt","afn_openingfactor100.txt","m_shade_120_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",3,"RJ","CO","CANTO","11",0,0.487191780821918,0.512808219178082,35.8952773242393,18.0533843086552,15112319844.3056,0
"39","CO_CANTO_11_3_SC",0.00835616438356164,0.0967808219178082,0.89486301369863,30.0541687796941,16.4413249255004,2318789693.29256,19050329.2512223,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_80.txt","glass_double-fs87.txt","afn_openingfactor100.txt","m_shade_120_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",3,"SC","CO","CANTO","11",0.0615296803652968,0.248196347031963,0.69027397260274,32.3229933052659,12.7149643438659,6551854257.96882,5.58793544769287e-08
"40","CO_CANTO_11_3_TO",0,0.293059360730594,0.706940639269406,33.2463889933353,20.820253354906,7950787951.71616,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_80.txt","glass_double-fs87.txt","afn_openingfactor100.txt","m_shade_120_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",3,"TO","CO","CANTO","11",0,0.728264840182648,0.271735159817352,36.23219743107,23.8952644636311,24449922367.6842,7.07223080098629e-08
"41","CO_CANTO_11_4_PR",0.0141324200913242,0.0151826484018265,0.970684931506849,28.3162464310422,17.0887787249218,343639015.757288,38133302.4638015,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_80.txt","glass_fs39.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",4,"PR","CO","CANTO","11",0.190593607305936,0.0590410958904111,0.750365296803653,30.8498777765224,12.8838626138435,1699000841.78054,0
"42","CO_CANTO_11_4_RJ",0,0.338447488584475,0.661552511415525,33.4055336939779,18.5256875122926,7256115000.42218,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_80.txt","glass_fs39.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",4,"RJ","CO","CANTO","11",0,0.487191780821918,0.512808219178082,35.8952773242393,18.0533843086552,15112319844.3056,0
"43","CO_CANTO_11_4_SC",0.00401826484018265,0.132214611872146,0.863767123287671,30.3698124425169,16.8477854282263,2832241506.79166,11172010.8001022,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_80.txt","glass_fs39.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",4,"SC","CO","CANTO","11",0.0615296803652968,0.248196347031963,0.69027397260274,32.3229933052659,12.7149643438659,6551854257.96882,5.58793544769287e-08
"44","CO_CANTO_11_4_TO",0,0.413767123287671,0.586232876712329,33.5405235964867,22.3914482168878,10079672925.571,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_80.txt","glass_fs39.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",4,"TO","CO","CANTO","11",0,0.728264840182648,0.271735159817352,36.23219743107,23.8952644636311,24449922367.6842,7.07223080098629e-08
"45","CO_CANTO_11_5_PR",0.0727397260273973,0.0165525114155251,0.910707762557077,28.4586619984484,15.9226717506829,408556829.163237,253554774.098162,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_80.txt","glass_fs39.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",5,"PR","CO","CANTO","11",0.190593607305936,0.0590410958904111,0.750365296803653,30.8498777765224,12.8838626138435,1699000841.78054,0
"46","CO_CANTO_11_5_RJ",0.000182648401826484,0.241735159817352,0.758082191780822,33.4853274246148,17.930717914714,6154685137.47262,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_80.txt","glass_fs39.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",5,"RJ","CO","CANTO","11",0,0.487191780821918,0.512808219178082,35.8952773242393,18.0533843086552,15112319844.3056,0
"47","CO_CANTO_11_5_SC",0.0204337899543379,0.0924200913242011,0.887146118721461,30.2350218363406,15.5196813898606,2221135152.10077,69775778.1842465,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_80.txt","glass_fs39.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",5,"SC","CO","CANTO","11",0.0615296803652968,0.248196347031963,0.69027397260274,32.3229933052659,12.7149643438659,6551854257.96882,5.58793544769287e-08
"48","CO_CANTO_11_5_TO",0,0.298150684931507,0.701849315068493,33.5375561899127,20.6808096789697,8461875983.17608,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_80.txt","glass_fs39.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",5,"TO","CO","CANTO","11",0,0.728264840182648,0.271735159817352,36.23219743107,23.8952644636311,24449922367.6842,7.07223080098629e-08
